film,speaker_gender,dialogue,word_count_corrected,director,director_gender,speaker_role
WICKED,FEMALE,"OH, HEY. NICE TO MEET YOU.",6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,HI.,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"NICE TO MEET YOU, TOO.",5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,WE SHOULD HEAD BACK.,4,JON M. CHU,MALE,LEAD
WICKED,MALE,GO WITH HER.,3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,WHAT?,1,JON M. CHU,MALE,LEAD
WICKED,MALE,JUST UNTIL SHE’S SAFELY SETTLED IN HER ROOM.,8,JON M. CHU,MALE,SECONDARY
WICKED,MALE,MAKE SURE SHE HAS EVERYTHING SHE NEEDS.,7,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"FATHER, SHE’S ON HER OWN NOW.",6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,I CAN’T JUST…,3,JON M. CHU,MALE,LEAD
WICKED,MALE,JUST STOP JABBERING!,3,JON M. CHU,MALE,SECONDARY
WICKED,MALE,JUST DO WHAT I SAY!,5,JON M. CHU,MALE,SECONDARY
WICKED,MALE,IF ANYTHING SHOULD HAPPEN TO HER…,6,JON M. CHU,MALE,SECONDARY
WICKED,MALE,THANK YOU FOR YOUR CONTRIBUTION TO OUR UNIVERSITY.,8,JON M. CHU,MALE,SECONDARY
WICKED,MALE,"AND ROUNDING OUT THE REST OF OUR FACULTY, WE HAVE TWO SCHOLARS EMINENT IN THEIR RESPECTIVE FIELDS OF FORESTRY AND AGRICULTURE,",21,JON M. CHU,MALE,SECONDARY
WICKED,MALE,"AS WELL AS PROFESSOR MOMBI OF THE BIOLOGICAL ARTS, AND, OF COURSE, THE HEAD OF OUR HISTORY DEPARTMENT,",18,JON M. CHU,MALE,SECONDARY
WICKED,MALE,DR. DILLAMOND.,2,JON M. CHU,MALE,SECONDARY
WICKED,MALE,"YOU KNOW, EXCEPT FOR OUR WONDERFUL WIZARD, TRUE MAGIC HAS BECOME ALL TOO RARE, WHICH IS WHY WE ARE PRIVILEGED TO HAVE OUR ESTEEMED",24,JON M. CHU,MALE,SECONDARY
WICKED,MALE,"DEAN OF SORCERY STUDIES, MADAME MORRIBLE.",6,JON M. CHU,MALE,SECONDARY
WICKED,MIXED,OH.,1,JON M. CHU,MALE,SECONDARY
WICKED,MALE,COULD YOU…,2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I DON’T…,2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"OH, MY GOODNESS, IT’S REALLY HER.",6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"WELCOME, NEW STUDENTS.",3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,AND CONGRATULOTIONS FOR HAVING BEEN ACCEPTED TO SHIZ.,8,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"WHETHER YOU’LL BE STUDYING LAW, LOGIC OR LINGUIFICATION, I KNOW I SPEAK FOR MY FELLOW FACULTY MEMBERS WHEN I SAY WE HAVE NOTHING BUT THE HIGHEST HOPES FOR SOME OF YOU.",31,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"AND NOW, MISS CODDLE, IF YOU PLEASE.",7,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"I AM MISS CODDLE, HEAD SHIZSTRESS.",6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,AND THESE ARE YOUR DORMITORY DESIGNATIONS AND ROOM ASSIGNMENTS.,9,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"GOOD LUCK, AND WELCOME TO SHIZ!",6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"MADAME MORRIBLE, HI.",3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I AM GALINDA UPLAND.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,OF THE UPPER UPLANDS.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,IF THIS IS REGARDING ROOM ASSIGNMENTS…,6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"OH, THANK YOU SO MUCH, BUT I’VE ALREADY BEEN ASSIGNED A PRIVATE SUITE.",13,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,THIS IS ABOUT MY APPLICATION TO YOUR SORCERY SEMINAR.,9,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"PERHAPS YOU RECALL MY ESSAY, “MAGIC WANDS, NEED THEY HAVE A POINT?”",12,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"WELL, DEAR, I DON’T TEACH MY SEMINAR EVERY SEMESTER.",9,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"OF COURSE, IF SOMEONE VERY SPECIAL WERE TO COME ALONG…",10,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,EXACTLY.,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,THIS IS WHY I WANTED TO TALK TO YOU. UM…,10,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,WE’LL BE IN TOUCH.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,THERE YOU ARE.,3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,MWAH!,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"MISS NESSAROSE, ISN’T IT?",4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,YES.,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,THE GOVERNOR’S DAUGHTER?,3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,MMHMM.,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,OH. HOW TRAGICALLY BEAUTIFUL YOU ARE.,6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,IT IS SUCH AN HONOR TO…,6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I’M THE OTHER DAUGHTER.,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,I’M BEAUTIFULLY TRAGIC.,3,JON M. CHU,MALE,LEAD
WICKED,FEMALE,THE OTHER DAUGHTER?,3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"ELPHABA, WHAT ARE YOU DOING?",5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"WELL, I WASN’T MADE AWARE.",5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I KNOW. I WAS JUST…,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,NOT TO FRET.,3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,JUST A SLIGHT GULCH.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,WE’LL FIND SOMEPLACE TO HIDE YOU.,6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I MEAN “HOUSE” YOU.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,THAT WON’T BE NECESSARY.,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,I’M NOT ENROLLED.,3,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"OH, GOOD.",2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,WHY ARE YOU STILL HERE?,5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"I’M SORRY, NESSA. FATHER INSISTED THAT…",6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"OH, THE GOVERNOR MADE HIS CONCERN FOR YOUR SISTER QUITE APPARENT.",11,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,WAIT.,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,PLEASE ASSURE HIM I AM HONORED TO HELP HER.,9,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"WELL, SHE DOESN’T NEED YOUR HELP.",6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,STOP. I JUST NEED TO FIND MY ROOM.,8,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I’LL BRING YOU THERE MYSELF.,5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"MISS CODDLE, I DON’T THINK YOU…",6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,NOW…,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"MISS CODDLE, I PROMISED MY FATHER THAT I…",8,JON M. CHU,MALE,LEAD
WICKED,FEMALE,I DON’T WANT HELP.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"CAN YOU… STOP, MISS CODDLE.",5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,SHE CAN DO IT ALONE.,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,I’M FINE.,2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,PLEASE LET GO.,3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"PLEASE, YOU DON’T UNDERSTAND!",4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,STOP!,1,JON M. CHU,MALE,LEAD
WICKED,FEMALE,LET HER GO!,3,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"THIS WAS MY CHANCE, MY NEW START.",7,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"I’M SORRY, NESSA. I JUST…",5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,I DIDN’T…,2,JON M. CHU,MALE,LEAD
WICKED,FEMALE,MAGIC IS MERELY THE MIND’S ATTEMPT TO WRAP ITSELF AROUND THE IMPOSSIBLE.,12,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,YES… THAT WAS ME.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,TO PREPARE YOU TO EXPECT THE UNEXPECTED HERE AT SHIZ.,10,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,DID YOU VISUALLY SEE THAT?,5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,YEAH.,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I SIMPLY MUST GET INTO HER SEMINAR.,7,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,AND SPEAKING OF THE UNEXPECTED.,5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,WHICH OF YOU WOULD VOLUNTEER TO SHARE A ROOM WITH…,10,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,OW.,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,OW.,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"MADAME MORRIBLE, UM…",3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"THANK YOU, DEAR.",3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,THAT IS VERY GOOD OF YOU.,6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,WHAT?,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,MISS?,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,ELPHABA.,1,JON M. CHU,MALE,LEAD
WICKED,FEMALE,ELPHABA.,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,YOU CAN ROOM WITH MISS GALINDA.,6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,WHWHAT? I… WHAT?,3,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"NOW, GO. ALL OF YOU, GO.",6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,GO.,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,AND YOU.,2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,COME WITH ME.,3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,OF COURSE.,2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,NOT YOU.,2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,YOU.,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I WOULD LIKE TO TEACH YOU PRIVATELY AND TAKE NO OTHER STUDENTS.,12,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"UH, THANK YOU SO MUCH.",5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,WHAT HAPPENED?,2,JON M. CHU,MALE,SECONDARY
WICKED,MALE,WHAT HAPPENED?,2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,SOMETHING IS VERY WRONG.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I DIDN’T GET MY WAY.,5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I NEED TO LIE DOWN.,5,JON M. CHU,MALE,SECONDARY
WICKED,MALE,YES. GOOD.,2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,OKAY. GET HER.,3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I NEED TO LIE DOWN.,5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,GET HER. GET HER. GET HER.,6,JON M. CHU,MALE,SECONDARY
WICKED,MALE,"GO, GO, GO, GO. GRAB HER.",6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,HOW?,1,JON M. CHU,MALE,SECONDARY
WICKED,MALE,WE NEED A PASTRY.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,NURSE!,1,JON M. CHU,MALE,SECONDARY
WICKED,MALE,WE NEED A PASTRY.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,THANK YOU FOR COVERING FOR ME.,6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"AND I’M HUMBLED BY YOUR MUNIFICENT OFFER, BUT MY FATHER WOULD NEVER ALLOW IT.",14,JON M. CHU,MALE,LEAD
WICKED,FEMALE,LEAVE YOUR FATHER TO ME. I’LL SPEAK TO HIM IMMEDIATELY.,10,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,SO… HOW LONG HAVE YOU HAD THIS TALENT?,8,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"TALENT, UH…",2,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"NO, UH…",2,JON M. CHU,MALE,LEAD
WICKED,FEMALE,SOMETHING JUST…,2,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"SOMETHING JUST TAKES OVER ME, AND…",6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,SOMETHING I CAN’T CONTROL.,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"AND WHEN IT DOES, BAD THINGS HAPPEN.",7,JON M. CHU,MALE,LEAD
WICKED,FEMALE,IF YOU CAN LEARN TO USE YOUR POWERS IN THE RIGHT WAY.,12,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,MISS ELPHABA…,2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,MANY YEARS I HAVE WAITED,5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,FOR A GIFT LIKE YOURS TO APPEAR,7,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"WHY, I PREDICT THE WIZARD MIGHT MAKE YOU",8,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,HIS MAGIC GRAND VIZIER,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,THE WIZARD?,2,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"MY DEAR, MY DEAR",4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I’LL WRITE AT ONCE TO THE WIZARD,7,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,TELL HIM OF YOU IN ADVANCE,6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"WITH A TALENT LIKE YOURS, DEAR",6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,THERE IS A DEFINISH CHANCE,5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,IF YOU WORK AS YOU SHOULD,6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,YOU’LL BE MAKING GOOD,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,WELCOME TO SHIZ.,3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,SEE YOU IN CLASS.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,DID THAT REALLY JUST HAPPEN?,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,HAVE I ACTUALLY UNDERSTOOD?,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,THIS WEIRD QUIRK I’VE TRIED TO SUPPRESS OR HIDE,9,JON M. CHU,MALE,LEAD
WICKED,FEMALE,IS A TALENT THAT COULD,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,HELP ME MEET THE WIZARD,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,IF I MAKE GOOD,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,SO I’LL MAKE GOOD,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,WHEN I MEET THE WIZARD,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,ONCE I PROVE MY WORTH,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,THEN I MEET THE WIZARD,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"WHAT I’VE WAITED FOR SINCE, WELL, SINCE BIRTH",8,JON M. CHU,MALE,LEAD
WICKED,FEMALE,AND WITH ALL HIS WIZARD WISDOM,6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"BY MY LOOKS, HE WON’T BE BLINDED",7,JON M. CHU,MALE,LEAD
WICKED,FEMALE,DO YOU THINK THE WIZARD IS DUMB?,7,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"OR LIKE MUNCHKINS, SO SMALLMINDED? NO",6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"HE’LL SAY TO ME, “I SEE WHO YOU TRULY ARE",10,JON M. CHU,MALE,LEAD
WICKED,FEMALE,A GIRL ON WHOM I CAN RELY”,7,JON M. CHU,MALE,LEAD
WICKED,FEMALE,AND THAT’S HOW WE’LL BEGIN,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,THE WIZARD AND I,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,ONCE I’M WITH THE WIZARD,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,MY WHOLE LIFE WILL CHANGE,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,‘CAUSE ONCE YOU’RE WITH THE WIZARD,6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,NO ONE THINKS YOU’RE STRANGE,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,NO FATHER IS NOT PROUD OF YOU,7,JON M. CHU,MALE,LEAD
WICKED,FEMALE,NO SISTER ACTS ASHAMED,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,AND ALL OF OZ HAS TO LOVE YOU,8,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"WHEN BY THE WIZARD, YOU’RE ACCLAIMED",6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,AND THIS GIFT OR THIS CURSE I HAVE INSIDE,9,JON M. CHU,MALE,LEAD
WICKED,FEMALE,MAYBE AT LAST I’LL KNOW WHY,6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,AS WE WORK HAND IN HAND,6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,THE WIZARD AND I,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"AND ONE DAY, HE’LL SAY TO ME, “ELPHABA",8,JON M. CHU,MALE,LEAD
WICKED,FEMALE,“A GIRL WHO IS SO SUPERIOR,6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,“SHOULDN’T A GIRL WHO’S SO GOOD INSIDE,7,JON M. CHU,MALE,LEAD
WICKED,FEMALE,“HAVE A MATCHING EXTERIOR?,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"“AND SINCE FOLKS HERE, TO AN ABSURD DEGREE",8,JON M. CHU,MALE,LEAD
WICKED,FEMALE,“SEEM FIXATED ON YOUR VERDIGRIS,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,“WOULD IT BE ALL RIGHT BY YOU,7,JON M. CHU,MALE,LEAD
WICKED,FEMALE,IF I DEGREENIFY YOU?”,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"AND THOUGH, OF COURSE, THAT’S NOT IMPORTANT TO ME",9,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"“ALL RIGHT, WHY NOT?” I’LL REPLY",6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"OH, WHAT A PAIR WE’LL BE",6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,THE WIZARD AND I,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"YES, WHAT A PAIR WE’LL BE",6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,THE WIZARD AND…,3,JON M. CHU,MALE,LEAD
WICKED,FEMALE,UNLIMITED,1,JON M. CHU,MALE,LEAD
WICKED,FEMALE,MY FUTURE IS UNLIMITED,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,AND I’VE JUST HAD A VISION ALMOST LIKE A PROPHECY,10,JON M. CHU,MALE,LEAD
WICKED,FEMALE,I KNOW,2,JON M. CHU,MALE,LEAD
WICKED,FEMALE,IT SOUNDS TRULY CRAZY,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"AND TRUE, THE VISION’S HAZY",5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"BUT I SWEAR, SOMEDAY THERE’LL BE",6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,A CELEBRATION THROUGHOUT OZ,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,THAT’S ALL TO DO,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,WITH ME,2,JON M. CHU,MALE,LEAD
WICKED,FEMALE,AND I’LL STAND THERE WITH THE WIZARD,7,JON M. CHU,MALE,LEAD
WICKED,FEMALE,FEELING THINGS I’VE NEVER FELT,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,AND THOUGH I’D NEVER SHOW IT,6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"I’D BE SO HAPPY, I COULD MELT",7,JON M. CHU,MALE,LEAD
WICKED,FEMALE,AND SO IT WILL BE FOR THE REST OF MY LIFE,11,JON M. CHU,MALE,LEAD
WICKED,FEMALE,AND I’LL WANT NOTHING ELSE TILL I DIE,8,JON M. CHU,MALE,LEAD
WICKED,FEMALE,HELD IN SUCH HIGH ESTEEM,5,JON M. CHU,MALE,LEAD
WICKED,FEMALE,OOH.,1,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"WHEN PEOPLE SEE ME, THEY WILL SCREAM",7,JON M. CHU,MALE,LEAD
WICKED,FEMALE,FOR HALF OF OZ’S FAV’RITE TEAM,6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,THE WIZARD,2,JON M. CHU,MALE,LEAD
WICKED,FEMALE,AND I…,2,JON M. CHU,MALE,LEAD
WICKED,FEMALE,COME IN.,2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,THE REST OF MY BAGS SHOULD BE ARRIVING SHORTLY.,9,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,DO YOU REALLY THINK THIS IS FAIR?,7,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"OH, I DO NOT.",4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I WAS PROMISED A PRIVATE SUITE.,6,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,BUT THANKS FOR ASKING.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,WAIT. UH…,2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,WHAT?,1,JON M. CHU,MALE,LEAD
WICKED,FEMALE,WHAT?,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I WAS JUST…,3,JON M. CHU,MALE,LEAD
WICKED,FEMALE,I WAS JUST GONNA CLOSE THE DOOR.,7,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"OH, WELL, COULD YOU NOT?",5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I’M SORRY. I JUST…,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I SO ENJOY AIR.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,YOU KNOW WHAT I MEAN?,5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,AH.,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"OH, I SAVED YOU SOME SPACE, BY THE WAY.",9,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,HERE IT IS.,3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,JUST IN HERE.,3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,IT’S GREAT.,2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,IT WAS NOTHING.,3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,ROOMMATES DO THESE THINGS FOR EACH OTHER.,7,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,SO I’VE BEEN TOLD.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"AND IN RETURN, PERHAPS YOU COULD, UM LET’S SEE PUT IN A GOOD WORD FOR ME WITH MADAME MORRIBLE?",19,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,DEAL?,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,THAT WAS YOU DOWN THERE WHO MADE ALL THAT HAPPEN.,10,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I KNOW IT WAS.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,YOU HEARD MADAME MORRIBLE.,4,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"HOW DID YOU DO IT? TELL ME, PLEASE.",8,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I CAN KEEP A SECRET.,5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,FINE.,1,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,BE THAT WAY.,3,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,BUT IT REALLY IS RATHER SELFISH ON YOUR PART.,9,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"YOU KNOW, I ASKED REALLY NICELY, AND I SAVED YOU THIS WHOLE DRAWER…",13,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,I DON’T KNOW. I’VE NEVER KNOWN.,6,JON M. CHU,MALE,LEAD
WICKED,FEMALE,THERE. ENJOY THE AIR.,4,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,“DEAREST DARLINGEST MOMSIE AND POPSICLE.”,5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,“MY DEAR FATHER. THANK YOU FOR AGREEING TO LET ME STAY.”,11,JON M. CHU,MALE,LEAD
WICKED,FEMALE,“GUESS WHAT.”,2,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,“IN REGARDS TO OUR REQUEST THAT I MOVE IN WITH NESSA…”,11,JON M. CHU,MALE,LEAD
WICKED,FEMALE,“I CAN’T HEAR YOUR GUESSES BECAUSE THIS IS A LETTER.”,10,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,“I KNOW HOW MUCH SHE WANTS TO BE…”,8,JON M. CHU,MALE,LEAD
WICKED,FEMALE,“SO I’LL JUST TELL YOU.”,5,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,THERE’S BEEN SOME CONFUSION OVER ROOMING HERE AT SHIZ,9,JON M. CHU,MALE,LEAD
WICKED,FEMALE,THERE’S BEEN SOME CONFUSION OVER ROOMING HERE AT SHIZ,9,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,"BUT OF COURSE, I’LL CARE FOR NESSA",7,JON M. CHU,MALE,LEAD
WICKED,FEMALE,"BUT OF COURSE, I’LL RISE ABOVE IT",7,JON M. CHU,MALE,SECONDARY
WICKED,FEMALE,FOR I KNOW THAT’S HOW YOU’D WANT ME TO RESPOND,10,JON M. CHU,MALE,LEAD
